date,department,test_type,tests_conducted,avg_tat,cost_per_test,total_cost,rejected_tests,rejection_reasons,patient_satisfaction,instrument_name,instrument_utilization
14-Dec-2025,Neurology,Electrolytes,10,60,300,3000,1,Contaminated Sample,3.7,Biochemistry Analyzer,67.85
14-Dec-2025,Neurology,MRI Brain,11,60,5000,55000,0,Unknown,3.4,MRI Machine,74.87
14-Dec-2025,Orthopedics,Calcium,6,60,300,1800,1,Insufficient Volume,3.5,Biochemistry Analyzer,79.77
14-Dec-2025,Orthopedics,MRI Spine,13,60,5000,65000,0,Unknown,4.6,MRI Machine,75.12
14-Dec-2025,Orthopedics,Vitamin D,8,240,800,6400,0,Unknown,4.8,Biochemistry Analyzer,71.62
14-Dec-2025,Orthopedics,X-Ray,11,30,400,4400,1,Insufficient Volume,4,X-Ray Machine,78.93
14-Dec-2025,Pediatrics,CBC,13,60,200,2600,0,Unknown,4.5,Biochemistry Analyzer,81.12
14-Dec-2025,Pediatrics,Rapid Infection Panel,13,120,1200,15600,0,Unknown,4.2,Biochemistry Analyzer,84.87
14-Dec-2025,Pediatrics,Stool Test,7,60,200,1400,1,Instrument Failure,4,Biochemistry Analyzer,74.96
14-Dec-2025,Pediatrics,Urine Routine,10,90,150,1500,1,Contaminated Sample,4,Biochemistry Analyzer,76.51
14-Dec-2025,Pulmonology,ABG Analysis,14,20,500,7000,0,Unknown,4.2,Hematology Analyzer,79.11
14-Dec-2025,Pulmonology,Chest X-Ray,16,30,400,6400,3,"Expired Reagent,Contaminated Sample,Instrument Failure",3.3,X-Ray Machine,76.06
14-Dec-2025,Pulmonology,Spirometry,11,30,600,6600,0,Unknown,4.2,Spirometer,76.31
14-Dec-2025,Pulmonology,Sputum AFB,6,2880,500,3000,0,Unknown,4.7,Hematology Analyzer,78.59
15-Dec-2025,Cardiology,ECG,16,15,300,4800,0,Unknown,4,ECG Machine,78.97
15-Dec-2025,Cardiology,Echocardiogram,12,45,2000,24000,0,Unknown,3.6,ECG Machine,69.7
15-Dec-2025,Cardiology,Lipid Profile,10,180,600,6000,0,Unknown,4,Biochemistry Analyzer,72.85
15-Dec-2025,Cardiology,Troponin,13,60,700,9100,0,Unknown,3.4,Biochemistry Analyzer,74.74
15-Dec-2025,General Medicine,Blood Sugar,10,30,100,1000,0,Unknown,4,Biochemistry Analyzer,81.53
15-Dec-2025,General Medicine,CBC,6,60,200,1200,0,Unknown,3,Hematology Analyzer,84.73
15-Dec-2025,General Medicine,LFT,18,120,400,7200,0,Unknown,4.2,Biochemistry Analyzer,68.33
15-Dec-2025,General Medicine,Lipid Profile,11,180,600,6600,0,Unknown,3.8,Biochemistry Analyzer,77.97
15-Dec-2025,General Medicine,Urine Routine,4,90,150,600,0,Unknown,4,Biochemistry Analyzer,71.53
15-Dec-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,4.2,Biochemistry Analyzer,87.6
15-Dec-2025,General Surgery,Coagulation Profile,14,150,500,7000,0,Unknown,4,Biochemistry Analyzer,73.41
15-Dec-2025,General Surgery,Crossmatch,2,240,800,1600,0,Unknown,4,Biochemistry Analyzer,92.23
15-Dec-2025,General Surgery,LFT,10,120,400,4000,0,Unknown,3.4,Hematology Analyzer,75.76
15-Dec-2025,Gynecology & OBG,CBC,11,60,200,2200,0,Unknown,3,Hematology Analyzer,87.72
15-Dec-2025,Gynecology & OBG,Hormone Panel,6,180,1500,9000,0,Unknown,1,Hematology Analyzer,76.26
15-Dec-2025,Gynecology & OBG,Pregnancy Test,7,20,250,1750,0,Unknown,4.8,Hematology Analyzer,83.61
15-Dec-2025,Gynecology & OBG,Ultrasound,9,45,1200,10800,1,Hemolyzed Sample,4.3,Ultrasound Machine,72.29
15-Dec-2025,Nephrology,Creatinine Clearance,10,1440,500,5000,0,Unknown,4,Biochemistry Analyzer,79.66
15-Dec-2025,Nephrology,Electrolytes,11,60,300,3300,1,Contaminated Sample,4.2,Biochemistry Analyzer,76.71
15-Dec-2025,Nephrology,Renal Panel,6,120,600,3600,0,Unknown,3.3,Hematology Analyzer,75.36
15-Dec-2025,Nephrology,Urine Culture,13,2880,700,9100,1,Expired Reagent,3.5,Hematology Analyzer,77.48
15-Dec-2025,Neurology,CT Brain,13,30,3000,39000,0,Unknown,3.5,CT Scanner,78.87
15-Dec-2025,Neurology,EEG,8,45,1500,12000,0,Unknown,3.7,Biochemistry Analyzer,86.85
15-Dec-2025,Neurology,Electrolytes,14,60,300,4200,2,"Clotted Sample,Clotted Sample",3.5,Biochemistry Analyzer,84.07
15-Dec-2025,Neurology,MRI Brain,9,60,5000,45000,1,Instrument Failure,4.2,MRI Machine,81.4
15-Dec-2025,Orthopedics,Calcium,5,60,300,1500,1,Contaminated Sample,4.8,Biochemistry Analyzer,84.76
15-Dec-2025,Orthopedics,MRI Spine,7,60,5000,35000,0,Unknown,3.6,MRI Machine,73.49
15-Dec-2025,Orthopedics,Vitamin D,11,240,800,8800,1,Expired Reagent,2.6,Biochemistry Analyzer,77.48
15-Dec-2025,Orthopedics,X-Ray,16,30,400,6400,1,Insufficient Volume,4.2,X-Ray Machine,77.22
15-Dec-2025,Pediatrics,CBC,10,60,200,2000,0,Unknown,3.3,Hematology Analyzer,79.29
15-Dec-2025,Pediatrics,Rapid Infection Panel,13,120,1200,15600,1,Contaminated Sample,4.2,Biochemistry Analyzer,78.79
15-Dec-2025,Pediatrics,Stool Test,4,60,200,800,0,Unknown,3.7,Biochemistry Analyzer,81.08
15-Dec-2025,Pediatrics,Urine Routine,17,90,150,2550,0,Unknown,4,Biochemistry Analyzer,81.58
15-Dec-2025,Pulmonology,ABG Analysis,7,20,500,3500,0,Unknown,3.2,Biochemistry Analyzer,76.67
15-Dec-2025,Pulmonology,Chest X-Ray,9,30,400,3600,0,Unknown,3.8,X-Ray Machine,79.54
15-Dec-2025,Pulmonology,Spirometry,11,30,600,6600,0,Unknown,4.6,Spirometer,68.83
15-Dec-2025,Pulmonology,Sputum AFB,10,2880,500,5000,1,Insufficient Volume,3.2,Biochemistry Analyzer,76.03
16-Dec-2025,Cardiology,ECG,11,15,300,3300,0,Unknown,4,ECG Machine,71.78
16-Dec-2025,Cardiology,Echocardiogram,6,45,2000,12000,0,Unknown,3.2,ECG Machine,75.3
16-Dec-2025,Cardiology,Lipid Profile,12,180,600,7200,0,Unknown,3.8,Biochemistry Analyzer,76.89
16-Dec-2025,Cardiology,Troponin,9,60,700,6300,0,Unknown,3.5,Hematology Analyzer,78.15
16-Dec-2025,General Medicine,Blood Sugar,15,30,100,1500,0,Unknown,3.4,Hematology Analyzer,78.88
16-Dec-2025,General Medicine,CBC,12,60,200,2400,1,Instrument Failure,3.4,Biochemistry Analyzer,75.21
16-Dec-2025,General Medicine,LFT,13,120,400,5200,0,Unknown,4.5,Biochemistry Analyzer,78.58
16-Dec-2025,General Medicine,Lipid Profile,13,180,600,7800,0,Unknown,4.2,Biochemistry Analyzer,75.59
16-Dec-2025,General Medicine,Urine Routine,10,90,150,1500,1,Insufficient Volume,4,Biochemistry Analyzer,78.47
16-Dec-2025,General Surgery,CBC,12,60,200,2400,2,"Insufficient Volume,Insufficient Volume",3.8,Biochemistry Analyzer,82.39
16-Dec-2025,General Surgery,Coagulation Profile,13,150,500,6500,3,"Instrument Failure,Contaminated Sample,Hemolyzed Sample",4.2,Biochemistry Analyzer,78.19
16-Dec-2025,General Surgery,Crossmatch,15,240,800,12000,2,"Hemolyzed Sample,Contaminated Sample",4,Hematology Analyzer,76.25
16-Dec-2025,General Surgery,LFT,6,120,400,2400,2,"Instrument Failure,Contaminated Sample",2.5,Biochemistry Analyzer,86.78
16-Dec-2025,Gynecology & OBG,CBC,4,60,200,800,0,Unknown,4,Biochemistry Analyzer,80.27
16-Dec-2025,Gynecology & OBG,Hormone Panel,9,180,1500,13500,0,Unknown,3.4,Hematology Analyzer,76.31
16-Dec-2025,Gynecology & OBG,Pregnancy Test,6,20,250,1500,0,Unknown,3,Biochemistry Analyzer,77.16
16-Dec-2025,Gynecology & OBG,Ultrasound,6,45,1200,7200,0,Unknown,3,Ultrasound Machine,83.03
16-Dec-2025,Nephrology,Creatinine Clearance,6,1440,500,3000,0,Unknown,4,Biochemistry Analyzer,77.19
16-Dec-2025,Nephrology,Electrolytes,9,60,300,2700,0,Unknown,3.5,Biochemistry Analyzer,80.56
16-Dec-2025,Nephrology,Renal Panel,6,120,600,3600,0,Unknown,3.4,Biochemistry Analyzer,76.48
16-Dec-2025,Nephrology,Urine Culture,3,2880,700,2100,0,Unknown,3.3,Biochemistry Analyzer,78.19
16-Dec-2025,Neurology,CT Brain,12,30,3000,36000,0,Unknown,4.2,CT Scanner,79.05
16-Dec-2025,Neurology,EEG,13,45,1500,19500,0,Unknown,3.7,Biochemistry Analyzer,77.95
16-Dec-2025,Neurology,Electrolytes,10,60,300,3000,0,Unknown,4,Biochemistry Analyzer,78.93
16-Dec-2025,Neurology,MRI Brain,15,60,5000,75000,0,Unknown,3,MRI Machine,83.52
16-Dec-2025,Orthopedics,Calcium,13,60,300,3900,0,Unknown,3.7,Hematology Analyzer,80.24
16-Dec-2025,Orthopedics,MRI Spine,11,60,5000,55000,0,Unknown,3.2,MRI Machine,66.08
16-Dec-2025,Orthopedics,Vitamin D,6,240,800,4800,1,Contaminated Sample,3.3,Biochemistry Analyzer,82.87
16-Dec-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,4.2,X-Ray Machine,72.19
16-Dec-2025,Pediatrics,CBC,14,60,200,2800,0,Unknown,4,Hematology Analyzer,78.73
16-Dec-2025,Pediatrics,Rapid Infection Panel,9,120,1200,10800,0,Unknown,4.6,Hematology Analyzer,77.37
16-Dec-2025,Pediatrics,Stool Test,13,60,200,2600,1,Instrument Failure,3.8,Biochemistry Analyzer,86.37
16-Dec-2025,Pediatrics,Urine Routine,4,90,150,600,0,Unknown,4,Biochemistry Analyzer,73.01
16-Dec-2025,Pulmonology,ABG Analysis,22,20,500,11000,1,Contaminated Sample,4.4,Biochemistry Analyzer,77.66
16-Dec-2025,Pulmonology,Chest X-Ray,14,30,400,5600,0,Unknown,4.7,X-Ray Machine,76.06
16-Dec-2025,Pulmonology,Spirometry,13,30,600,7800,1,Insufficient Volume,4,Spirometer,81.3
16-Dec-2025,Pulmonology,Sputum AFB,12,2880,500,6000,1,Expired Reagent,3.2,Biochemistry Analyzer,79.11
17-Dec-2025,Cardiology,ECG,14,15,300,4200,0,Unknown,3.8,ECG Machine,82.56
17-Dec-2025,Cardiology,Echocardiogram,9,45,2000,18000,0,Unknown,4,ECG Machine,79.13
17-Dec-2025,Cardiology,Lipid Profile,19,180,600,11400,0,Unknown,3.8,Biochemistry Analyzer,81.61
17-Dec-2025,Cardiology,Troponin,10,60,700,7000,0,Unknown,4.2,Hematology Analyzer,74.04
17-Dec-2025,General Medicine,Blood Sugar,7,30,100,700,0,Unknown,3.8,Biochemistry Analyzer,80.37
17-Dec-2025,General Medicine,CBC,10,60,200,2000,1,Clotted Sample,4,Hematology Analyzer,73.8
17-Dec-2025,General Medicine,LFT,13,120,400,5200,1,Instrument Failure,3.5,Hematology Analyzer,72.7
17-Dec-2025,General Medicine,Lipid Profile,13,180,600,7800,0,Unknown,3.2,Hematology Analyzer,78.5
17-Dec-2025,General Medicine,Urine Routine,19,90,150,2850,1,Insufficient Volume,3.9,Biochemistry Analyzer,72.27
17-Dec-2025,General Surgery,CBC,8,60,200,1600,0,Unknown,4,Biochemistry Analyzer,75.64
17-Dec-2025,General Surgery,Coagulation Profile,11,150,500,5500,0,Unknown,2.8,Biochemistry Analyzer,77.15
17-Dec-2025,General Surgery,Crossmatch,17,240,800,13600,0,Unknown,3.7,Hematology Analyzer,72.76
17-Dec-2025,General Surgery,LFT,16,120,400,6400,0,Unknown,3.3,Hematology Analyzer,77.35
17-Dec-2025,Gynecology & OBG,CBC,14,60,200,2800,0,Unknown,3.7,Hematology Analyzer,78.28
17-Dec-2025,Gynecology & OBG,Hormone Panel,9,180,1500,13500,0,Unknown,4,Biochemistry Analyzer,71.21
17-Dec-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,3.5,Biochemistry Analyzer,78.23
17-Dec-2025,Gynecology & OBG,Ultrasound,14,45,1200,16800,0,Unknown,4,Ultrasound Machine,84.89
17-Dec-2025,Nephrology,Creatinine Clearance,5,1440,500,2500,0,Unknown,4.2,Biochemistry Analyzer,84.28
17-Dec-2025,Nephrology,Electrolytes,10,60,300,3000,1,Clotted Sample,2.6,Biochemistry Analyzer,73.97
17-Dec-2025,Nephrology,Renal Panel,6,120,600,3600,0,Unknown,3,Hematology Analyzer,84.63
17-Dec-2025,Nephrology,Urine Culture,8,2880,700,5600,1,Insufficient Volume,4.7,Biochemistry Analyzer,90.11
17-Dec-2025,Neurology,CT Brain,10,30,3000,30000,0,Unknown,3.6,CT Scanner,80.17
17-Dec-2025,Neurology,EEG,10,45,1500,15000,0,Unknown,4,Biochemistry Analyzer,80.41
17-Dec-2025,Neurology,Electrolytes,11,60,300,3300,0,Unknown,4,Hematology Analyzer,68.4
17-Dec-2025,Neurology,MRI Brain,4,60,5000,20000,0,Unknown,4,MRI Machine,75.2
17-Dec-2025,Orthopedics,Calcium,10,60,300,3000,0,Unknown,4.2,Biochemistry Analyzer,81.72
17-Dec-2025,Orthopedics,MRI Spine,11,60,5000,55000,1,Expired Reagent,4.2,MRI Machine,79.05
17-Dec-2025,Orthopedics,Vitamin D,15,240,800,12000,0,Unknown,3.6,Biochemistry Analyzer,81.05
17-Dec-2025,Orthopedics,X-Ray,11,30,400,4400,0,Unknown,4.4,X-Ray Machine,75.35
17-Dec-2025,Pediatrics,CBC,7,60,200,1400,0,Unknown,4.3,Hematology Analyzer,89.66
17-Dec-2025,Pediatrics,Rapid Infection Panel,13,120,1200,15600,1,Hemolyzed Sample,4,Biochemistry Analyzer,81.23
17-Dec-2025,Pediatrics,Stool Test,11,60,200,2200,0,Unknown,3.8,Hematology Analyzer,84.34
17-Dec-2025,Pediatrics,Urine Routine,8,90,150,1200,0,Unknown,4,Biochemistry Analyzer,77.78
17-Dec-2025,Pulmonology,ABG Analysis,11,20,500,5500,0,Unknown,3.8,Biochemistry Analyzer,77.06
17-Dec-2025,Pulmonology,Chest X-Ray,4,30,400,1600,2,"Contaminated Sample,Insufficient Volume",4.2,X-Ray Machine,76.9
17-Dec-2025,Pulmonology,Spirometry,13,30,600,7800,0,Unknown,4,Spirometer,79.33
17-Dec-2025,Pulmonology,Sputum AFB,12,2880,500,6000,0,Unknown,4.4,Hematology Analyzer,77.05
18-Dec-2025,Cardiology,ECG,13,15,300,3900,0,Unknown,3.8,ECG Machine,75.73
18-Dec-2025,Cardiology,Echocardiogram,7,45,2000,14000,0,Unknown,4,ECG Machine,85.82
18-Dec-2025,Cardiology,Lipid Profile,10,180,600,6000,1,Contaminated Sample,3.8,Biochemistry Analyzer,76.42
18-Dec-2025,Cardiology,Troponin,13,60,700,9100,0,Unknown,3.8,Hematology Analyzer,77.02
18-Dec-2025,General Medicine,Blood Sugar,13,30,100,1300,0,Unknown,3.7,Hematology Analyzer,74.54
18-Dec-2025,General Medicine,CBC,11,60,200,2200,1,Instrument Failure,4.7,Hematology Analyzer,71.61
18-Dec-2025,General Medicine,LFT,11,120,400,4400,0,Unknown,3.7,Biochemistry Analyzer,83.7
18-Dec-2025,General Medicine,Lipid Profile,7,180,600,4200,0,Unknown,3,Hematology Analyzer,75.68
18-Dec-2025,General Medicine,Urine Routine,8,90,150,1200,2,"Hemolyzed Sample,Hemolyzed Sample",3.8,Biochemistry Analyzer,74.15
18-Dec-2025,General Surgery,CBC,12,60,200,2400,0,Unknown,4.2,Biochemistry Analyzer,75.81
18-Dec-2025,General Surgery,Coagulation Profile,15,150,500,7500,0,Unknown,4.5,Biochemistry Analyzer,76.66
18-Dec-2025,General Surgery,Crossmatch,9,240,800,7200,0,Unknown,3.8,Hematology Analyzer,77.36
18-Dec-2025,General Surgery,LFT,6,120,400,2400,0,Unknown,4.5,Biochemistry Analyzer,77.09
18-Dec-2025,Gynecology & OBG,CBC,13,60,200,2600,0,Unknown,3.8,Biochemistry Analyzer,75.09
18-Dec-2025,Gynecology & OBG,Hormone Panel,8,180,1500,12000,0,Unknown,3.2,Hematology Analyzer,82.76
18-Dec-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,3.8,Biochemistry Analyzer,75.73
18-Dec-2025,Gynecology & OBG,Ultrasound,3,45,1200,3600,0,Unknown,4.3,Ultrasound Machine,83.86
18-Dec-2025,Nephrology,Creatinine Clearance,8,1440,500,4000,0,Unknown,3.5,Biochemistry Analyzer,70.58
18-Dec-2025,Nephrology,Electrolytes,14,60,300,4200,1,Expired Reagent,4,Biochemistry Analyzer,72.25
18-Dec-2025,Nephrology,Renal Panel,11,120,600,6600,0,Unknown,3.2,Hematology Analyzer,83.03
18-Dec-2025,Nephrology,Urine Culture,10,2880,700,7000,0,Unknown,4.7,Hematology Analyzer,77.34
18-Dec-2025,Neurology,CT Brain,12,30,3000,36000,0,Unknown,4.2,CT Scanner,84.84
18-Dec-2025,Neurology,EEG,8,45,1500,12000,0,Unknown,4.6,Hematology Analyzer,72.38
18-Dec-2025,Neurology,Electrolytes,15,60,300,4500,0,Unknown,3.7,Biochemistry Analyzer,76.61
18-Dec-2025,Neurology,MRI Brain,3,60,5000,15000,1,Hemolyzed Sample,4.5,MRI Machine,76.97
18-Dec-2025,Orthopedics,Calcium,10,60,300,3000,0,Unknown,3,Biochemistry Analyzer,79.68
18-Dec-2025,Orthopedics,MRI Spine,10,60,5000,50000,0,Unknown,3.8,MRI Machine,75.85
18-Dec-2025,Orthopedics,Vitamin D,15,240,800,12000,1,Instrument Failure,4,Hematology Analyzer,79.06
18-Dec-2025,Orthopedics,X-Ray,13,30,400,5200,0,Unknown,3.7,X-Ray Machine,85.72
18-Dec-2025,Pediatrics,CBC,10,60,200,2000,1,Expired Reagent,3.2,Hematology Analyzer,73.3
18-Dec-2025,Pediatrics,Rapid Infection Panel,12,120,1200,14400,0,Unknown,3.5,Biochemistry Analyzer,86.83
18-Dec-2025,Pediatrics,Stool Test,10,60,200,2000,0,Unknown,4,Hematology Analyzer,81.04
18-Dec-2025,Pediatrics,Urine Routine,8,90,150,1200,0,Unknown,4.2,Biochemistry Analyzer,79.62
18-Dec-2025,Pulmonology,ABG Analysis,10,20,500,5000,3,"Expired Reagent,Insufficient Volume,Clotted Sample",3.8,Biochemistry Analyzer,77.57
18-Dec-2025,Pulmonology,Chest X-Ray,9,30,400,3600,0,Unknown,4.2,X-Ray Machine,77.81
18-Dec-2025,Pulmonology,Spirometry,11,30,600,6600,2,"Expired Reagent,Hemolyzed Sample",3.8,Spirometer,71.19
18-Dec-2025,Pulmonology,Sputum AFB,13,2880,500,6500,0,Unknown,3.5,Hematology Analyzer,77.67
19-Dec-2025,Cardiology,ECG,6,15,300,1800,0,Unknown,3.3,ECG Machine,78.34
19-Dec-2025,Cardiology,Echocardiogram,5,45,2000,10000,0,Unknown,4,ECG Machine,71.12
19-Dec-2025,Cardiology,Lipid Profile,12,180,600,7200,0,Unknown,3,Hematology Analyzer,79.83
19-Dec-2025,Cardiology,Troponin,17,60,700,11900,0,Unknown,3,Biochemistry Analyzer,69.88
19-Dec-2025,General Medicine,Blood Sugar,15,30,100,1500,1,Instrument Failure,4,Biochemistry Analyzer,80.62
19-Dec-2025,General Medicine,CBC,20,60,200,4000,1,Clotted Sample,3.8,Biochemistry Analyzer,75.48
19-Dec-2025,General Medicine,LFT,14,120,400,5600,2,"Hemolyzed Sample,Clotted Sample",3.6,Hematology Analyzer,75.81
19-Dec-2025,General Medicine,Lipid Profile,14,180,600,8400,0,Unknown,2.9,Hematology Analyzer,75.8
19-Dec-2025,General Medicine,Urine Routine,4,90,150,600,0,Unknown,4.5,Hematology Analyzer,61.9
19-Dec-2025,General Surgery,CBC,9,60,200,1800,0,Unknown,4.5,Biochemistry Analyzer,76.46
19-Dec-2025,General Surgery,Coagulation Profile,10,150,500,5000,0,Unknown,3,Biochemistry Analyzer,77.35
19-Dec-2025,General Surgery,Crossmatch,14,240,800,11200,1,Clotted Sample,3.7,Biochemistry Analyzer,79.92
19-Dec-2025,General Surgery,LFT,11,120,400,4400,0,Unknown,3.5,Biochemistry Analyzer,76.5
19-Dec-2025,Gynecology & OBG,CBC,10,60,200,2000,0,Unknown,3.8,Biochemistry Analyzer,76.29
19-Dec-2025,Gynecology & OBG,Hormone Panel,8,180,1500,12000,0,Unknown,4.7,Hematology Analyzer,82.92
19-Dec-2025,Gynecology & OBG,Pregnancy Test,9,20,250,2250,0,Unknown,4.3,Biochemistry Analyzer,76.18
19-Dec-2025,Gynecology & OBG,Ultrasound,5,45,1200,6000,1,Insufficient Volume,3.7,Ultrasound Machine,74.46
19-Dec-2025,Nephrology,Creatinine Clearance,12,1440,500,6000,0,Unknown,4.4,Hematology Analyzer,79.06
19-Dec-2025,Nephrology,Electrolytes,8,60,300,2400,0,Unknown,4.2,Hematology Analyzer,76.92
19-Dec-2025,Nephrology,Renal Panel,8,120,600,4800,0,Unknown,5,Biochemistry Analyzer,75.68
19-Dec-2025,Nephrology,Urine Culture,10,2880,700,7000,0,Unknown,4,Biochemistry Analyzer,76.5
19-Dec-2025,Neurology,CT Brain,12,30,3000,36000,0,Unknown,4,CT Scanner,71.75
19-Dec-2025,Neurology,EEG,11,45,1500,16500,0,Unknown,4.8,Hematology Analyzer,77.92
19-Dec-2025,Neurology,Electrolytes,8,60,300,2400,0,Unknown,3,Biochemistry Analyzer,71.06
19-Dec-2025,Neurology,MRI Brain,9,60,5000,45000,0,Unknown,4.6,MRI Machine,77.26
19-Dec-2025,Orthopedics,Calcium,16,60,300,4800,1,Insufficient Volume,3.5,Biochemistry Analyzer,85.82
19-Dec-2025,Orthopedics,MRI Spine,13,60,5000,65000,0,Unknown,3.4,MRI Machine,69.32
19-Dec-2025,Orthopedics,Vitamin D,12,240,800,9600,0,Unknown,3.7,Biochemistry Analyzer,82.04
19-Dec-2025,Orthopedics,X-Ray,13,30,400,5200,0,Unknown,4,X-Ray Machine,79.87
19-Dec-2025,Pediatrics,CBC,8,60,200,1600,0,Unknown,3.4,Biochemistry Analyzer,72.62
19-Dec-2025,Pediatrics,Rapid Infection Panel,15,120,1200,18000,3,"Expired Reagent,Clotted Sample,Hemolyzed Sample",3,Hematology Analyzer,83.86
19-Dec-2025,Pediatrics,Stool Test,8,60,200,1600,1,Insufficient Volume,4.5,Hematology Analyzer,65.39
19-Dec-2025,Pediatrics,Urine Routine,8,90,150,1200,0,Unknown,3.4,Hematology Analyzer,77.1
19-Dec-2025,Pulmonology,ABG Analysis,13,20,500,6500,1,Hemolyzed Sample,3.8,Biochemistry Analyzer,77.61
19-Dec-2025,Pulmonology,Chest X-Ray,9,30,400,3600,1,Instrument Failure,3.3,X-Ray Machine,82.27
19-Dec-2025,Pulmonology,Spirometry,10,30,600,6000,1,Instrument Failure,3.4,Spirometer,83.49
19-Dec-2025,Pulmonology,Sputum AFB,11,2880,500,5500,0,Unknown,4,Hematology Analyzer,78.39
20-Dec-2025,Cardiology,ECG,14,15,300,4200,0,Unknown,4,ECG Machine,80.28
20-Dec-2025,Cardiology,Echocardiogram,11,45,2000,22000,0,Unknown,3.8,ECG Machine,73.85
20-Dec-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,3.5,Biochemistry Analyzer,74.42
20-Dec-2025,Cardiology,Troponin,13,60,700,9100,1,Insufficient Volume,4.2,Biochemistry Analyzer,76.76
20-Dec-2025,General Medicine,Blood Sugar,8,30,100,800,0,Unknown,4.3,Hematology Analyzer,72.78
20-Dec-2025,General Medicine,CBC,14,60,200,2800,0,Unknown,4.8,Hematology Analyzer,79.14
20-Dec-2025,General Medicine,LFT,8,120,400,3200,0,Unknown,3.5,Biochemistry Analyzer,77.95
20-Dec-2025,General Medicine,Lipid Profile,8,180,600,4800,1,Insufficient Volume,4,Hematology Analyzer,78.66
20-Dec-2025,General Medicine,Urine Routine,11,90,150,1650,0,Unknown,3.5,Biochemistry Analyzer,81.52
20-Dec-2025,General Surgery,CBC,9,60,200,1800,0,Unknown,3.8,Hematology Analyzer,76.94
20-Dec-2025,General Surgery,Coagulation Profile,6,150,500,3000,1,Contaminated Sample,3.2,Hematology Analyzer,68.3
20-Dec-2025,General Surgery,Crossmatch,10,240,800,8000,1,Hemolyzed Sample,3.5,Biochemistry Analyzer,75.24
20-Dec-2025,General Surgery,LFT,14,120,400,5600,0,Unknown,4.8,Biochemistry Analyzer,78.38
20-Dec-2025,Gynecology & OBG,CBC,12,60,200,2400,0,Unknown,4.3,Hematology Analyzer,71.04
20-Dec-2025,Gynecology & OBG,Hormone Panel,12,180,1500,18000,0,Unknown,4.2,Biochemistry Analyzer,75.18
20-Dec-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,3.4,Biochemistry Analyzer,85.06
20-Dec-2025,Gynecology & OBG,Ultrasound,17,45,1200,20400,0,Unknown,4,Ultrasound Machine,75.85
20-Dec-2025,Nephrology,Creatinine Clearance,10,1440,500,5000,0,Unknown,3.6,Biochemistry Analyzer,77.25
20-Dec-2025,Nephrology,Electrolytes,14,60,300,4200,0,Unknown,3.5,Biochemistry Analyzer,76.69
20-Dec-2025,Nephrology,Renal Panel,8,120,600,4800,0,Unknown,4.2,Biochemistry Analyzer,79.09
20-Dec-2025,Nephrology,Urine Culture,13,2880,700,9100,0,Unknown,2.7,Hematology Analyzer,77.99
20-Dec-2025,Neurology,CT Brain,12,30,3000,36000,0,Unknown,3,CT Scanner,75.08
20-Dec-2025,Neurology,EEG,12,45,1500,18000,0,Unknown,4.5,Biochemistry Analyzer,73.22
20-Dec-2025,Neurology,Electrolytes,8,60,300,2400,0,Unknown,4.8,Biochemistry Analyzer,74.02
20-Dec-2025,Neurology,MRI Brain,8,60,5000,40000,0,Unknown,4,MRI Machine,75.73
20-Dec-2025,Orthopedics,Calcium,12,60,300,3600,0,Unknown,4.5,Hematology Analyzer,79.04
20-Dec-2025,Orthopedics,MRI Spine,3,60,5000,15000,0,Unknown,3,MRI Machine,86.65
20-Dec-2025,Orthopedics,Vitamin D,6,240,800,4800,1,Hemolyzed Sample,4.4,Hematology Analyzer,81.88
20-Dec-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,3.5,X-Ray Machine,73.75
20-Dec-2025,Pediatrics,CBC,10,60,200,2000,0,Unknown,4.2,Hematology Analyzer,76.68
20-Dec-2025,Pediatrics,Rapid Infection Panel,18,120,1200,21600,0,Unknown,3.8,Biochemistry Analyzer,77.19
20-Dec-2025,Pediatrics,Stool Test,6,60,200,1200,0,Unknown,4.5,Biochemistry Analyzer,76.46
20-Dec-2025,Pediatrics,Urine Routine,23,90,150,3450,0,Unknown,3.2,Hematology Analyzer,72.02
20-Dec-2025,Pulmonology,ABG Analysis,14,20,500,7000,0,Unknown,4.2,Biochemistry Analyzer,76.84
20-Dec-2025,Pulmonology,Chest X-Ray,10,30,400,4000,0,Unknown,4,X-Ray Machine,72.1
20-Dec-2025,Pulmonology,Spirometry,7,30,600,4200,0,Unknown,4,Spirometer,82.74
