date,department,new_inpatient_admissions,new_outpatients,new_icu_admissions,post_op_complications,complications_rate,avg_length_of_stay,patients_per_doctor,consultations_per_shift,patient_satisfaction_score,bed_occupancy,diagnosis_name,diagnosis_inpatient_volume,diagnosis_outpatient_volume,diagnosis_cost,readmissions,readmission_rate,nurse_to_patient_ratio,ot_slots_available,ot_slots_used,ot_utilization_rate,ed_visit_volume,ed_wait_time
26-Oct-2025,General Medicine,0,37,0,0,0,1.4,24,10,4.71,92,Hypertension,0,37,55500,0,0,0.25,0,0,0,71,54
26-Oct-2025,General Medicine,6,14,0,1,16.67,6.5,14,4,4.83,90,Fever,6,14,62730,1,16.67,0.21,0,0,0,25,106
26-Oct-2025,General Medicine,0,36,0,0,0,0.7,24,7,3.96,74,Anemia,0,36,54000,0,0,0.32,0,0,0,31,74
26-Oct-2025,General Surgery,13,0,1,1,7.69,5.7,12,12,3.66,70,Appendicitis,13,0,167440,1,7.69,0.31,12,3,25,12,23
26-Oct-2025,General Surgery,13,0,2,0,0,7.4,19,12,4.5,93,Gallstones,13,0,188214,1,7.69,0.27,6,1,16.67,13,45
26-Oct-2025,General Surgery,16,0,2,0,0,3.5,27,12,3.82,92,Hernia,16,0,162000,2,12.5,0.31,10,4,40,5,46
26-Oct-2025,General Surgery,0,25,0,0,0,0.9,19,8,4,65,Wound Care,0,25,50000,0,0,0.19,9,4,44.44,16,13
26-Oct-2025,General Surgery,0,50,0,0,0,1.4,21,8,3.66,93,Surgical Consult,0,50,100000,0,0,0.29,12,1,8.33,12,58
26-Oct-2025,General Surgery,18,0,1,0,0,5.4,15,11,3.59,71,Post-op Infection,18,0,199692,0,0,0.31,13,10,76.92,15,40
26-Oct-2025,Nephrology,20,0,1,2,10,6.4,28,12,3.91,70,CKD,20,0,228760,1,5,0.23,0,0,0,25,24
26-Oct-2025,Nephrology,11,0,1,0,0,6.8,25,6,4.76,89,AKI,11,0,97317,0,0,0.25,0,0,0,8,27
26-Oct-2025,Nephrology,0,12,0,0,0,1.1,21,8,4.87,70,Hemodialysis,0,12,21600,0,0,0.28,0,0,0,13,24
26-Oct-2025,Nephrology,8,23,0,0,0,4.8,23,12,3.69,66,UTI,8,23,128752,0,0,0.31,0,0,0,7,18
26-Oct-2025,Nephrology,6,0,0,0,0,6.4,15,12,3.97,84,Renal Calculi,6,0,71262,1,16.67,0.16,0,0,0,24,41
26-Oct-2025,Nephrology,0,21,0,0,0,1.3,28,5,4.28,79,Follow-up Nephropathy,0,21,37800,0,0,0.33,0,0,0,14,25
26-Oct-2025,Neurology,19,0,1,3,15.79,7.1,13,10,4.03,92,Stroke,19,0,256937,0,0,0.19,0,0,0,16,20
26-Oct-2025,Neurology,4,25,0,1,25,8,28,6,4.78,84,Epilepsy,4,25,99884,0,0,0.2,0,0,0,17,11
26-Oct-2025,Neurology,0,19,0,0,0,1.6,19,8,4.33,79,Migraine,0,19,41800,0,0,0.31,0,0,0,9,46
26-Oct-2025,Neurology,0,42,0,0,0,1.1,22,9,4.07,94,Neuropathy,0,42,92400,0,0,0.22,0,0,0,13,10
26-Oct-2025,Neurology,16,0,1,1,6.25,5.5,16,12,4.48,85,Meningitis,16,0,144656,2,12.5,0.24,0,0,0,14,55
26-Oct-2025,Neurology,0,11,0,0,0,1.6,18,5,3.64,71,Parkinsonism,0,11,24200,0,0,0.31,0,0,0,14,14
26-Oct-2025,Gynecology & OBG,19,0,1,3,15.79,3.2,18,12,3.55,86,Normal Delivery,19,0,181450,0,0,0.32,9,5,55.56,24,18
26-Oct-2025,Gynecology & OBG,5,0,0,0,0,6.6,18,7,3.94,83,C-Section,5,0,35125,1,20,0.25,5,4,80,17,17
26-Oct-2025,Gynecology & OBG,0,24,0,0,0,0.5,15,5,4.07,93,PCOS,0,24,48000,0,0,0.24,13,1,7.69,12,48
26-Oct-2025,Gynecology & OBG,0,45,0,0,0,1,21,9,4.48,90,Antenatal Checkup,0,45,90000,0,0,0.26,8,5,62.5,14,59
26-Oct-2025,Gynecology & OBG,4,0,0,1,25,7.8,20,12,3.83,75,Fibroid Uterus,4,0,29712,0,0,0.31,8,1,12.5,10,40
26-Oct-2025,Gynecology & OBG,0,14,0,0,0,1.7,17,9,3.78,67,Menstrual Disorder,0,14,28000,0,0,0.3,5,0,0,13,19
26-Oct-2025,Pediatrics,3,25,0,0,0,7.9,26,10,4.67,73,Asthma,3,25,66625,0,0,0.22,0,0,0,32,51
26-Oct-2025,Pediatrics,0,21,0,0,0,1.9,12,7,4.74,94,Fever,0,21,33600,0,0,0.22,0,0,0,63,88
26-Oct-2025,Pediatrics,7,12,1,0,0,6.8,20,12,4.18,78,Diarrhea,7,12,89109,1,14.29,0.2,0,0,0,39,55
26-Oct-2025,Pediatrics,19,0,3,1,5.26,3.8,18,8,4.5,92,Pneumonia,19,0,130359,0,0,0.32,0,0,0,43,95
26-Oct-2025,Pediatrics,16,0,1,1,6.25,6,21,12,3.84,90,Malnutrition,16,0,114784,2,12.5,0.25,0,0,0,81,45
26-Oct-2025,Pediatrics,0,50,0,0,0,1.4,28,4,4.26,66,Anemia,0,50,80000,0,0,0.31,0,0,0,31,45
26-Oct-2025,Orthopedics,17,0,1,2,11.76,7.4,20,5,3.9,84,Fracture,17,0,242097,2,11.76,0.17,13,8,61.54,6,33
26-Oct-2025,Orthopedics,0,44,0,0,0,1.6,25,6,4.4,73,Osteoarthritis,0,44,92400,0,0,0.32,11,8,72.73,12,29
26-Oct-2025,Orthopedics,0,16,0,0,0,0.8,13,5,4.62,85,Back Pain,0,16,33600,0,0,0.29,15,3,20,8,10
26-Oct-2025,Orthopedics,15,0,1,0,0,3.6,27,8,4.69,95,Joint Replacement,15,0,234030,1,6.67,0.18,8,2,25,6,19
26-Oct-2025,Orthopedics,5,14,0,0,0,3.8,13,12,3.92,86,Sports Injury,5,14,94060,1,20,0.2,9,4,44.44,17,52
26-Oct-2025,Orthopedics,7,0,1,1,14.29,4.6,28,11,4.51,88,Spinal Disorder,7,0,95746,1,14.29,0.21,11,0,0,11,23
26-Oct-2025,Cardiology,9,0,1,1,11.11,6.6,25,11,3.94,66,Myocardial Infarction,9,0,172665,1,11.11,0.29,0,0,0,64,29
26-Oct-2025,Cardiology,4,0,0,0,0,3.9,26,5,4.59,84,Heart Failure,4,0,74828,1,25,0.27,0,0,0,57,59
26-Oct-2025,Cardiology,11,5,1,0,0,4.3,24,9,4.33,69,Arrhythmia,11,5,183550,0,0,0.33,0,0,0,57,31
26-Oct-2025,Cardiology,0,17,0,0,0,0.8,24,10,4.49,86,Hypertension,0,17,42500,0,0,0.29,0,0,0,66,60
26-Oct-2025,Cardiology,0,16,0,0,0,1.1,24,5,3.71,68,Stable Angina,0,16,40000,0,0,0.26,0,0,0,59,87
26-Oct-2025,Cardiology,0,40,0,0,0,1.9,14,5,3.96,68,Dyslipidemia,0,40,100000,0,0,0.33,0,0,0,57,26
26-Oct-2025,Pulmonology,18,0,1,2,11.11,5.1,25,6,3.61,79,COPD,18,0,201708,0,0,0.29,0,0,0,66,92
26-Oct-2025,Pulmonology,12,0,2,1,8.33,4.3,25,11,3.62,93,Pneumonia,12,0,126804,1,8.33,0.18,0,0,0,26,30
26-Oct-2025,Pulmonology,10,13,1,1,10,6.2,13,10,4.54,72,Asthma,10,13,102190,0,0,0.2,0,0,0,56,112
26-Oct-2025,Pulmonology,0,25,0,0,0,1.6,23,8,4.16,90,Bronchitis,0,25,42500,0,0,0.2,0,0,0,66,76
26-Oct-2025,Pulmonology,8,0,0,1,12.5,5.8,13,9,3.5,74,Tuberculosis,8,0,70504,0,0,0.18,0,0,0,31,48
26-Oct-2025,Pulmonology,0,28,0,0,0,1.9,16,9,3.88,67,Allergic Rhinitis,0,28,47600,0,0,0.27,0,0,0,65,115
27-Oct-2025,General Medicine,12,0,1,2,16.67,5.8,17,6,4.57,94,Sepsis,12,0,90684,1,8.33,0.25,0,0,0,51,104
27-Oct-2025,General Medicine,15,0,2,0,0,7.2,24,12,4.4,68,Hypertension Crisis,15,0,105090,1,6.67,0.28,0,0,0,49,97
27-Oct-2025,General Medicine,11,0,2,1,9.09,7.7,13,8,3.81,90,Pneumonia,11,0,55979,0,0,0.21,0,0,0,47,30
27-Oct-2025,General Medicine,0,38,0,0,0,0.8,15,12,3.62,95,Diabetes,0,38,57000,0,0,0.18,0,0,0,56,101
27-Oct-2025,General Medicine,0,18,0,0,0,1.6,19,4,4.89,93,Hypertension,0,18,27000,0,0,0.18,0,0,0,41,68
27-Oct-2025,General Medicine,2,16,0,1,50,3.1,24,7,4,81,Fever,2,16,34560,0,0,0.19,0,0,0,85,91
27-Oct-2025,General Medicine,0,21,0,0,0,1.6,15,11,4.26,88,Anemia,0,21,31500,0,0,0.2,0,0,0,51,81
27-Oct-2025,General Surgery,11,0,0,0,0,3.4,28,9,4.61,87,Appendicitis,11,0,143550,1,9.09,0.32,13,9,69.23,19,31
27-Oct-2025,General Surgery,6,0,1,0,0,6.1,14,12,3.9,81,Gallstones,6,0,76776,0,0,0.21,7,3,42.86,6,30
27-Oct-2025,General Surgery,11,0,1,0,0,4.4,28,8,4.38,90,Hernia,11,0,159434,1,9.09,0.31,10,9,90,17,7
27-Oct-2025,General Surgery,0,13,0,0,0,1.9,21,8,4.42,78,Wound Care,0,13,26000,0,0,0.3,11,7,63.64,12,18
27-Oct-2025,General Surgery,0,21,0,0,0,0.8,19,7,3.55,76,Surgical Consult,0,21,42000,0,0,0.28,13,13,100,7,29
27-Oct-2025,General Surgery,10,0,1,1,10,3.1,16,11,4.04,88,Post-op Infection,10,0,118230,1,10,0.24,12,4,33.33,7,53
27-Oct-2025,Nephrology,4,0,0,1,25,7.4,13,4,4.17,79,CKD,4,0,35828,1,25,0.28,0,0,0,15,42
27-Oct-2025,Nephrology,19,0,3,3,15.79,3.7,24,12,3.69,66,AKI,19,0,189658,0,0,0.28,0,0,0,21,50
27-Oct-2025,Nephrology,0,31,0,0,0,1.9,19,8,3.8,74,Hemodialysis,0,31,55800,0,0,0.3,0,0,0,13,49
27-Oct-2025,Nephrology,2,16,0,0,0,4.5,12,9,4.1,81,UTI,2,16,51856,0,0,0.16,0,0,0,5,46
27-Oct-2025,Nephrology,3,0,0,1,33.33,5.2,20,10,4.14,77,Renal Calculi,3,0,31251,0,0,0.17,0,0,0,22,42
27-Oct-2025,Nephrology,0,30,0,0,0,0.9,18,10,3.57,95,Follow-up Nephropathy,0,30,54000,0,0,0.25,0,0,0,23,52
27-Oct-2025,Neurology,17,0,1,1,5.88,6.3,24,9,3.96,74,Stroke,17,0,167076,2,11.76,0.26,0,0,0,7,31
27-Oct-2025,Neurology,7,6,0,0,0,7.4,21,11,4.69,95,Epilepsy,7,6,93616,0,0,0.27,0,0,0,23,13
27-Oct-2025,Neurology,0,38,0,0,0,1.7,24,5,4.32,81,Migraine,0,38,83600,0,0,0.2,0,0,0,12,23
27-Oct-2025,Neurology,0,21,0,0,0,1.7,13,11,4.06,79,Neuropathy,0,21,46200,0,0,0.16,0,0,0,19,13
27-Oct-2025,Neurology,18,0,2,0,0,5,28,12,4.51,69,Meningitis,18,0,223596,0,0,0.21,0,0,0,14,43
27-Oct-2025,Neurology,0,35,0,0,0,1.2,14,10,4.81,91,Parkinsonism,0,35,77000,0,0,0.17,0,0,0,15,11
27-Oct-2025,Gynecology & OBG,10,0,0,0,0,6.1,16,4,3.61,82,Normal Delivery,10,0,92790,0,0,0.25,5,5,100,6,32
27-Oct-2025,Gynecology & OBG,13,0,1,0,0,5.2,22,9,4.02,78,C-Section,13,0,97552,1,7.69,0.26,6,0,0,24,39
27-Oct-2025,Gynecology & OBG,0,10,0,0,0,0.7,25,6,4.03,75,PCOS,0,10,20000,0,0,0.17,15,7,46.67,16,15
27-Oct-2025,Gynecology & OBG,0,42,0,0,0,1.8,25,12,3.95,77,Antenatal Checkup,0,42,84000,0,0,0.28,12,7,58.33,20,45
27-Oct-2025,Gynecology & OBG,11,0,0,1,9.09,3.1,20,10,4.44,91,Fibroid Uterus,11,0,128678,0,0,0.27,8,4,50,14,6
27-Oct-2025,Gynecology & OBG,0,17,0,0,0,1.2,18,7,4.26,75,Menstrual Disorder,0,17,34000,0,0,0.19,8,0,0,16,27
27-Oct-2025,Pediatrics,6,25,0,1,16.67,5.1,20,9,4.06,91,Asthma,6,25,97396,0,0,0.17,0,0,0,88,17
27-Oct-2025,Pediatrics,0,19,0,0,0,0.7,21,6,4.88,78,Fever,0,19,30400,0,0,0.21,0,0,0,64,108
27-Oct-2025,Pediatrics,3,14,0,1,33.33,6,17,7,4.86,67,Diarrhea,3,14,51497,0,0,0.18,0,0,0,72,118
27-Oct-2025,Pediatrics,13,0,1,2,15.38,5.6,26,8,3.52,94,Pneumonia,13,0,98241,1,7.69,0.32,0,0,0,71,55
27-Oct-2025,Pediatrics,18,0,1,0,0,7.1,24,10,3.56,69,Malnutrition,18,0,138654,2,11.11,0.18,0,0,0,78,76
27-Oct-2025,Pediatrics,0,44,0,0,0,0.9,17,7,3.98,66,Anemia,0,44,70400,0,0,0.2,0,0,0,62,86
27-Oct-2025,Orthopedics,5,0,0,0,0,6.7,15,11,3.98,66,Fracture,5,0,60800,0,0,0.3,9,5,55.56,25,51
27-Oct-2025,Orthopedics,0,45,0,0,0,0.6,21,11,4.4,79,Osteoarthritis,0,45,94500,0,0,0.2,10,10,100,25,11
27-Oct-2025,Orthopedics,0,36,0,0,0,1.9,22,4,4.63,91,Back Pain,0,36,75600,0,0,0.26,7,5,71.43,18,16
27-Oct-2025,Orthopedics,6,0,0,0,0,4.4,26,11,4.47,94,Joint Replacement,6,0,90960,0,0,0.27,15,2,13.33,23,35
27-Oct-2025,Orthopedics,9,6,1,1,11.11,6.9,13,5,4.27,66,Sports Injury,9,6,143298,0,0,0.33,11,11,100,21,55
27-Oct-2025,Orthopedics,9,0,0,0,0,6.8,13,8,3.78,83,Spinal Disorder,9,0,122589,0,0,0.2,13,7,53.85,14,58
27-Oct-2025,Cardiology,19,0,3,1,5.26,3.1,20,4,4.29,75,Myocardial Infarction,19,0,375193,0,0,0.31,0,0,0,35,25
27-Oct-2025,Cardiology,6,0,0,0,0,7.2,19,11,3.79,71,Heart Failure,6,0,120900,0,0,0.23,0,0,0,77,47
27-Oct-2025,Cardiology,10,5,1,0,0,7.3,26,4,4.03,78,Arrhythmia,10,5,198370,0,0,0.24,0,0,0,57,54
27-Oct-2025,Cardiology,0,24,0,0,0,0.7,16,6,4.81,84,Hypertension,0,24,60000,0,0,0.3,0,0,0,78,43
27-Oct-2025,Cardiology,0,24,0,0,0,1,28,12,3.68,67,Stable Angina,0,24,60000,0,0,0.18,0,0,0,84,67
27-Oct-2025,Cardiology,0,36,0,0,0,0.7,20,9,4.13,69,Dyslipidemia,0,36,90000,0,0,0.16,0,0,0,45,93
27-Oct-2025,Pulmonology,20,0,1,3,15,3.5,17,10,4.77,81,COPD,20,0,194120,2,10,0.19,0,0,0,41,42
27-Oct-2025,Pulmonology,16,0,0,2,12.5,3,13,11,3.83,78,Pneumonia,16,0,186928,0,0,0.19,0,0,0,71,12
27-Oct-2025,Pulmonology,6,5,0,1,16.67,4.2,27,9,4.32,94,Asthma,6,5,75280,1,16.67,0.24,0,0,0,65,90
27-Oct-2025,Pulmonology,0,31,0,0,0,0.7,22,11,4.12,82,Bronchitis,0,31,52700,0,0,0.19,0,0,0,54,17
27-Oct-2025,Pulmonology,11,0,1,0,0,7.3,15,12,3.72,69,Tuberculosis,11,0,124311,1,9.09,0.29,0,0,0,46,40
27-Oct-2025,Pulmonology,0,12,0,0,0,1,26,12,4.67,94,Allergic Rhinitis,0,12,20400,0,0,0.24,0,0,0,81,15
28-Oct-2025,General Medicine,5,0,0,1,20,4.6,21,12,4.54,82,Sepsis,5,0,37850,0,0,0.29,0,0,0,34,53
28-Oct-2025,General Medicine,7,0,1,0,0,7.9,27,4,3.52,74,Hypertension Crisis,7,0,43526,0,0,0.23,0,0,0,62,52
28-Oct-2025,General Medicine,14,0,1,2,14.29,3.3,15,6,4.45,75,Pneumonia,14,0,85526,0,0,0.21,0,0,0,47,105
28-Oct-2025,General Medicine,0,45,0,0,0,1.3,15,4,4.01,73,Diabetes,0,45,67500,0,0,0.29,0,0,0,47,47
28-Oct-2025,General Medicine,0,30,0,0,0,2,17,11,4.51,88,Hypertension,0,30,45000,0,0,0.29,0,0,0,26,111
28-Oct-2025,General Medicine,12,18,1,0,0,7.8,24,8,3.86,77,Fever,12,18,104340,1,8.33,0.26,0,0,0,50,62
28-Oct-2025,General Medicine,0,30,0,0,0,0.7,18,5,4.63,67,Anemia,0,30,45000,0,0,0.27,0,0,0,65,20
28-Oct-2025,General Surgery,20,0,1,0,0,5.2,16,9,3.64,86,Appendicitis,20,0,242320,0,0,0.32,13,7,53.85,13,33
28-Oct-2025,General Surgery,20,0,1,3,15,7.8,13,7,3.96,76,Gallstones,20,0,203520,2,10,0.21,5,4,80,17,15
28-Oct-2025,General Surgery,16,0,2,1,6.25,7.9,18,4,3.92,76,Hernia,16,0,168656,1,6.25,0.22,12,1,8.33,19,28
28-Oct-2025,General Surgery,0,31,0,0,0,1.4,26,6,4.72,67,Wound Care,0,31,62000,0,0,0.31,13,12,92.31,14,53
28-Oct-2025,General Surgery,0,11,0,0,0,0.8,26,6,4.33,92,Surgical Consult,0,11,22000,0,0,0.28,5,5,100,12,30
28-Oct-2025,General Surgery,6,0,0,1,16.67,7.7,16,8,4.14,68,Post-op Infection,6,0,63078,1,16.67,0.18,5,3,60,16,52
28-Oct-2025,Nephrology,19,0,0,1,5.26,7.2,23,4,3.9,80,CKD,19,0,226537,2,10.53,0.31,0,0,0,9,30
28-Oct-2025,Nephrology,13,0,1,1,7.69,7.3,16,8,4.48,86,AKI,13,0,126386,0,0,0.29,0,0,0,25,48
28-Oct-2025,Nephrology,0,16,0,0,0,1.6,22,9,3.64,72,Hemodialysis,0,16,28800,0,0,0.32,0,0,0,24,19
28-Oct-2025,Nephrology,7,22,0,1,14.29,5.5,17,6,4.76,75,UTI,7,22,116523,0,0,0.23,0,0,0,20,21
28-Oct-2025,Nephrology,15,0,2,0,0,7.1,25,10,4.76,79,Renal Calculi,15,0,141150,2,13.33,0.19,0,0,0,10,12
28-Oct-2025,Nephrology,0,26,0,0,0,0.6,27,8,3.74,65,Follow-up Nephropathy,0,26,46800,0,0,0.28,0,0,0,16,16
28-Oct-2025,Neurology,4,0,0,0,0,5.8,12,4,4.19,87,Stroke,4,0,54064,0,0,0.17,0,0,0,25,44
28-Oct-2025,Neurology,5,14,0,0,0,6.2,12,6,4.75,88,Epilepsy,5,14,93020,1,20,0.31,0,0,0,20,23
28-Oct-2025,Neurology,0,16,0,0,0,0.8,12,9,3.93,65,Migraine,0,16,35200,0,0,0.28,0,0,0,21,49
28-Oct-2025,Neurology,0,30,0,0,0,1.3,20,10,3.97,86,Neuropathy,0,30,66000,0,0,0.21,0,0,0,6,5
28-Oct-2025,Neurology,9,0,0,1,11.11,6.9,26,7,3.91,89,Meningitis,9,0,123813,0,0,0.31,0,0,0,22,44
28-Oct-2025,Neurology,0,26,0,0,0,0.8,14,5,4.53,79,Parkinsonism,0,26,57200,0,0,0.31,0,0,0,24,20
28-Oct-2025,Gynecology & OBG,13,0,1,0,0,7.6,22,5,4.08,65,Normal Delivery,13,0,122109,1,7.69,0.17,14,10,71.43,12,46
28-Oct-2025,Gynecology & OBG,6,0,1,0,0,6.9,28,7,4.02,74,C-Section,6,0,61422,1,16.67,0.26,6,1,16.67,8,37
28-Oct-2025,Gynecology & OBG,0,10,0,0,0,0.9,20,11,4.82,84,PCOS,0,10,20000,0,0,0.32,14,2,14.29,8,43
28-Oct-2025,Gynecology & OBG,0,48,0,0,0,0.8,20,10,3.68,75,Antenatal Checkup,0,48,96000,0,0,0.17,14,12,85.71,23,43
28-Oct-2025,Gynecology & OBG,8,0,0,0,0,7.6,15,8,4.05,86,Fibroid Uterus,8,0,68928,0,0,0.3,13,7,53.85,20,32
28-Oct-2025,Gynecology & OBG,0,29,0,0,0,1.7,22,6,4.62,66,Menstrual Disorder,0,29,58000,0,0,0.2,5,2,40,15,13
28-Oct-2025,Pediatrics,9,22,0,1,11.11,4.5,13,5,4.13,80,Asthma,9,22,112168,0,0,0.19,0,0,0,77,16
28-Oct-2025,Pediatrics,0,42,0,0,0,0.8,27,12,4.66,71,Fever,0,42,67200,0,0,0.17,0,0,0,89,104
28-Oct-2025,Pediatrics,5,24,0,0,0,3.7,25,10,3.97,89,Diarrhea,5,24,70765,1,20,0.24,0,0,0,58,12
28-Oct-2025,Pediatrics,19,0,1,2,10.53,6.9,12,8,4.63,90,Pneumonia,19,0,166402,2,10.53,0.18,0,0,0,36,41
28-Oct-2025,Pediatrics,9,0,1,0,0,7.7,19,9,4.83,86,Malnutrition,9,0,55116,0,0,0.28,0,0,0,56,91
28-Oct-2025,Pediatrics,0,13,0,0,0,1.1,21,4,4.06,82,Anemia,0,13,20800,0,0,0.26,0,0,0,25,114
28-Oct-2025,Orthopedics,12,0,2,0,0,4,17,6,3.65,95,Fracture,12,0,215832,1,8.33,0.2,9,9,100,24,27
28-Oct-2025,Orthopedics,0,41,0,0,0,1,19,6,4.78,68,Osteoarthritis,0,41,86100,0,0,0.19,14,8,57.14,23,59
28-Oct-2025,Orthopedics,0,16,0,0,0,1.8,25,9,4.86,66,Back Pain,0,16,33600,0,0,0.22,8,5,62.5,11,8
28-Oct-2025,Orthopedics,8,0,1,1,12.5,4,25,9,4.54,69,Joint Replacement,8,0,129032,1,12.5,0.22,13,8,61.54,5,33
28-Oct-2025,Orthopedics,4,9,0,0,0,5.1,16,12,4.13,84,Sports Injury,4,9,69852,0,0,0.28,11,2,18.18,16,28
28-Oct-2025,Orthopedics,7,0,1,1,14.29,4.8,13,7,4.81,82,Spinal Disorder,7,0,99393,0,0,0.28,13,4,30.77,13,14
28-Oct-2025,Cardiology,6,0,0,0,0,5.5,16,8,3.94,79,Myocardial Infarction,6,0,91272,0,0,0.18,0,0,0,39,72
28-Oct-2025,Cardiology,18,0,1,0,0,3.8,27,11,4.62,94,Heart Failure,18,0,316314,2,11.11,0.23,0,0,0,44,35
28-Oct-2025,Cardiology,8,25,1,0,0,4.3,23,7,3.96,69,Arrhythmia,8,25,229092,1,12.5,0.16,0,0,0,37,87
28-Oct-2025,Cardiology,0,21,0,0,0,0.9,24,9,3.97,73,Hypertension,0,21,52500,0,0,0.31,0,0,0,65,62
28-Oct-2025,Cardiology,0,33,0,0,0,1.3,13,7,4.07,92,Stable Angina,0,33,82500,0,0,0.27,0,0,0,90,104
28-Oct-2025,Cardiology,0,20,0,0,0,1.8,27,6,3.57,93,Dyslipidemia,0,20,50000,0,0,0.21,0,0,0,40,86
28-Oct-2025,Pulmonology,12,0,1,2,16.67,3.7,14,4,3.96,67,COPD,12,0,93516,0,0,0.31,0,0,0,51,60
28-Oct-2025,Pulmonology,9,0,1,1,11.11,3.8,12,10,4.45,94,Pneumonia,9,0,83889,1,11.11,0.31,0,0,0,64,12
28-Oct-2025,Pulmonology,8,7,1,1,12.5,3.9,20,7,3.5,89,Asthma,8,7,79436,0,0,0.27,0,0,0,63,31
28-Oct-2025,Pulmonology,0,24,0,0,0,1.3,12,9,4.49,95,Bronchitis,0,24,40800,0,0,0.17,0,0,0,55,15
28-Oct-2025,Pulmonology,16,0,1,2,12.5,6.4,24,7,3.71,69,Tuberculosis,16,0,137968,1,6.25,0.3,0,0,0,69,70
28-Oct-2025,Pulmonology,0,33,0,0,0,1.5,24,12,4.41,95,Allergic Rhinitis,0,33,56100,0,0,0.27,0,0,0,50,88
29-Oct-2025,General Medicine,9,0,1,1,11.11,5.6,19,4,4.61,76,Sepsis,9,0,54378,1,11.11,0.23,0,0,0,46,82
29-Oct-2025,General Medicine,6,0,0,1,16.67,7,17,9,4.21,67,Hypertension Crisis,6,0,39144,0,0,0.22,0,0,0,82,89
29-Oct-2025,General Medicine,5,0,0,1,20,5,22,11,4.31,89,Pneumonia,5,0,32990,1,20,0.32,0,0,0,44,80
29-Oct-2025,General Medicine,0,38,0,0,0,0.9,16,12,4.36,67,Diabetes,0,38,57000,0,0,0.2,0,0,0,47,52
29-Oct-2025,General Medicine,0,21,0,0,0,1.3,27,5,4.59,67,Hypertension,0,21,31500,0,0,0.22,0,0,0,88,77
29-Oct-2025,General Medicine,2,11,0,1,50,6.2,14,5,3.8,69,Fever,2,11,31836,0,0,0.2,0,0,0,88,76
29-Oct-2025,General Medicine,0,16,0,0,0,1,14,11,4.11,73,Anemia,0,16,24000,0,0,0.18,0,0,0,69,92
29-Oct-2025,General Surgery,8,0,0,0,0,8,14,9,4.3,94,Appendicitis,8,0,110056,0,0,0.27,5,5,100,9,55
29-Oct-2025,General Surgery,20,0,3,2,10,3.3,22,7,3.97,69,Gallstones,20,0,238640,2,10,0.22,12,5,41.67,6,35
29-Oct-2025,General Surgery,12,0,1,2,16.67,5.5,18,9,4.43,65,Hernia,12,0,176556,0,0,0.25,9,4,44.44,23,28
29-Oct-2025,General Surgery,0,20,0,0,0,1,19,9,4.11,68,Wound Care,0,20,40000,0,0,0.23,9,4,44.44,6,33
29-Oct-2025,General Surgery,0,48,0,0,0,0.8,24,8,4.57,70,Surgical Consult,0,48,96000,0,0,0.32,10,0,0,15,39
29-Oct-2025,General Surgery,18,0,0,0,0,7.7,17,11,4.64,91,Post-op Infection,18,0,250128,2,11.11,0.28,10,0,0,13,50
29-Oct-2025,Nephrology,15,0,1,1,6.67,6.9,22,9,4.37,80,CKD,15,0,171045,2,13.33,0.26,0,0,0,13,21
29-Oct-2025,Nephrology,11,0,1,0,0,3.2,15,5,4.28,81,AKI,11,0,109219,0,0,0.31,0,0,0,11,21
29-Oct-2025,Nephrology,0,30,0,0,0,1.1,13,12,4.59,81,Hemodialysis,0,30,54000,0,0,0.26,0,0,0,18,29
29-Oct-2025,Nephrology,6,13,0,1,16.67,7.5,26,4,4.42,83,UTI,6,13,71430,0,0,0.21,0,0,0,10,31
29-Oct-2025,Nephrology,8,0,0,0,0,7.1,25,5,4.47,78,Renal Calculi,8,0,85056,1,12.5,0.26,0,0,0,13,44
29-Oct-2025,Nephrology,0,15,0,0,0,1.3,18,8,4.02,82,Follow-up Nephropathy,0,15,27000,0,0,0.28,0,0,0,20,19
29-Oct-2025,Neurology,7,0,0,0,0,6.2,20,4,4.76,88,Stroke,7,0,70168,0,0,0.28,0,0,0,11,22
29-Oct-2025,Neurology,12,25,2,0,0,4,20,10,3.65,79,Epilepsy,12,25,207592,1,8.33,0.24,0,0,0,15,14
29-Oct-2025,Neurology,0,34,0,0,0,1.7,14,5,3.58,77,Migraine,0,34,74800,0,0,0.3,0,0,0,19,35
29-Oct-2025,Neurology,0,37,0,0,0,1,26,4,4.73,77,Neuropathy,0,37,81400,0,0,0.17,0,0,0,13,17
29-Oct-2025,Neurology,18,0,1,3,16.67,7.1,14,7,4.27,90,Meningitis,18,0,196200,2,11.11,0.31,0,0,0,16,50
29-Oct-2025,Neurology,0,29,0,0,0,1.8,16,10,3.91,75,Parkinsonism,0,29,63800,0,0,0.31,0,0,0,16,25
29-Oct-2025,Gynecology & OBG,7,0,1,0,0,3.6,26,4,3.62,91,Normal Delivery,7,0,63812,1,14.29,0.22,5,0,0,11,16
29-Oct-2025,Gynecology & OBG,12,0,1,0,0,4,12,5,3.83,89,C-Section,12,0,132204,0,0,0.18,8,4,50,18,8
29-Oct-2025,Gynecology & OBG,0,29,0,0,0,1.6,13,8,3.97,91,PCOS,0,29,58000,0,0,0.16,6,3,50,14,24
29-Oct-2025,Gynecology & OBG,0,40,0,0,0,1,20,8,3.94,74,Antenatal Checkup,0,40,80000,0,0,0.33,9,5,55.56,15,57
